"code_centre_interet","libelle_centre_interet","code_ogr_rome","code_rome","libelle_rome","principal"
"6","J'ai le souci du détail","459","M1202","Expert-comptable / Experte-comptable","non"
"6","J'ai le souci du détail","460","M1203","Comptable","non"
"6","J'ai le souci du détail","464","M1207","Trésorier / Trésorière","non"
"6","J'ai le souci du détail","489196","M1210","Commissaire aux comptes","non"
"6","J'ai le souci du détail","488608","M1506","Manager de proximité","non"
"6","J'ai le souci du détail","488773","M1507","Gestionnaire paie","non"
"6","J'ai le souci du détail","475","M1602","Agent administratif / Agente administrative","oui"
"6","J'ai le souci du détail","477","M1604","Assistant / Assistante de direction","non"
"6","J'ai le souci du détail","478","M1605","Secrétaire technique","oui"
"6","J'ai le souci du détail","481","M1608","Secrétaire comptable","non"
"6","J'ai le souci du détail","488304","M1610","Intendant / Intendante du sport","non"
"6","J'ai le souci du détail","488787","M1612","Assistant / Assistante de service juridique","non"
"6","J'ai le souci du détail","489184","M1617","Médecin responsable de la Documentation et de l'Information Médicale (Médecin responsable -DIM-)","non"
"6","J'ai le souci du détail","490","M1801","Administrateur / Administratrice de systèmes d'information (SI)","non"
"6","J'ai le souci du détail","491","M1802","Expert / Experte systèmes et réseaux informatiques","non"
"6","J'ai le souci du détail","493","M1804","Ingénieur / Ingénieure télécoms","non"
"6","J'ai le souci du détail","494","M1805","Développeur / Développeuse informatique","non"
"6","J'ai le souci du détail","496","M1807","Opérateur / Opératrice télécom aux armées","non"
"6","J'ai le souci du détail","497","M1808","Cartographe","non"
"6","J'ai le souci du détail","498","M1809","Météorologue","non"
"6","J'ai le souci du détail","499","M1810","Technicien / Technicienne informatique","non"
"6","J'ai le souci du détail","404050","M1813","Intégrateur / Intégratrice logiciels métiers","non"
"6","J'ai le souci du détail","488329","M1814","Scrum Master","non"
"6","J'ai le souci du détail","488576","M1815","Spécialiste test et validation logiciel ou application","non"
"6","J'ai le souci du détail","488636","M1817","Administrateur / Administratrice sécurité informatique","non"
"6","J'ai le souci du détail","488641","M1818","Ingénieur / Ingénieure d'étude informatique","non"
"6","J'ai le souci du détail","488707","M1819","Ingénieur / Ingénieure sécurité informatique","non"
"6","J'ai le souci du détail","488713","M1820","Expert / Experte méthodes et qualité informatique","non"
"6","J'ai le souci du détail","488716","M1821","Analyste d'application informatique","non"
"6","J'ai le souci du détail","488717","M1822","Ingénieur / Ingénieure systèmes et réseaux informatiques","non"
"6","J'ai le souci du détail","488721","M1823","Consultant / Consultante avant-vente","non"
"6","J'ai le souci du détail","488748","M1824","Développeur / Développeuse décisionnel - Business Intelligence","non"
"6","J'ai le souci du détail","488753","M1826","Ingénieur / Ingénieure supervision IT Datacenter","oui"
"6","J'ai le souci du détail","488754","M1827","Ingénieur / Ingénieure DevOps","non"
"6","J'ai le souci du détail","488785","M1830","Administrateur / Administratrice réseaux - télécoms","non"
"6","J'ai le souci du détail","488786","M1831","Développeur / Développeuse - jeux vidéo","non"
"6","J'ai le souci du détail","488865","M1832","Homologateur / Homologatrice fonctionnel de logiciel","non"
"6","J'ai le souci du détail","488877","M1833","Ingénieur / Ingénieure sécurité web","non"
"6","J'ai le souci du détail","488888","M1834","Administrateur / Administratrice de site Web","non"
"6","J'ai le souci du détail","488894","M1836","Ingénieur concepteur / Ingénieure conceptrice informatique","non"
"6","J'ai le souci du détail","488904","M1837","Développeur / Développeuse multimédia","non"
"6","J'ai le souci du détail","488905","M1838","Urbaniste des systèmes d'information","non"
"6","J'ai le souci du détail","488909","M1839","Architecte systèmes et réseaux","non"
"6","J'ai le souci du détail","488922","M1841","Ingénieur informaticien / Ingénieure informaticienne","non"
"6","J'ai le souci du détail","488933","M1842","Qualiticien / Qualiticienne logiciel en informatique","non"
"6","J'ai le souci du détail","489009","M1843","Administrateur / Administratrice de serveurs","non"
"6","J'ai le souci du détail","489017","M1844","Analyste en cybersécurité","non"
"6","J'ai le souci du détail","489023","M1845","Architecte IoT - Internet des Objets","non"
"6","J'ai le souci du détail","489026","M1846","Ingénieur / Ingénieure Cybersécurité Datacenter","non"
"6","J'ai le souci du détail","489035","M1847","Expert / Experte en communication et réseaux","non"
"6","J'ai le souci du détail","489055","M1848","Analyste Concepteur / Conceptrice informatique","non"
"6","J'ai le souci du détail","489061","M1849","Administrateur / Administratrice de messagerie","non"
"6","J'ai le souci du détail","489066","M1850","Architecte multimédias interactifs","non"
"6","J'ai le souci du détail","489067","M1851","Analyste décisionnel - Business Intelligence","non"
"6","J'ai le souci du détail","489072","M1852","Analyste d'étude informatique","non"
"6","J'ai le souci du détail","489073","M1853","Chef / Cheffe de projet étude et développement informatique","non"
"6","J'ai le souci du détail","489078","M1854","Administrateur / Administratrice réseau informatique","non"
"6","J'ai le souci du détail","489081","M1855","Développeur / Développeuse web","non"
"6","J'ai le souci du détail","489082","M1856","Expert / Experte en cybersécurité","non"
"6","J'ai le souci du détail","489174","M1857","Urbaniste Datacenter","non"
"6","J'ai le souci du détail","489179","M1858","Chef / Cheffe de projet TMA - Tierce Maintenance Applicative","non"
"6","J'ai le souci du détail","489188","M1859","Chef / Cheffe de projet maîtrise d'œuvre informatique","non"
"6","J'ai le souci du détail","489199","M1860","Architecte cloud","non"
"6","J'ai le souci du détail","489209","M1861","Développeur / Développeuse logiciel ou d'application","non"
"6","J'ai le souci du détail","489218","M1863","Evaluateur / Evaluatrice sécurité des systèmes et produits informatiques","non"
"6","J'ai le souci du détail","502","N1103","Préparateur / Préparatrice de commandes","non"
"6","J'ai le souci du détail","503","N1104","Pontier / Pontière","non"
"6","J'ai le souci du détail","488735","N1108","Conducteur / Conductrice de grue mobile","non"
"6","J'ai le souci du détail","488769","N1109","Éclusier-barragiste / Éclusière-barragiste","non"
"6","J'ai le souci du détail","488771","N1110","Magasinier / Magasinière","non"
"6","J'ai le souci du détail","488893","N1111","Conducteur / Conductrice de pont roulant","non"
"6","J'ai le souci du détail","489051","N1113","Préparateur / Préparatrice au drive","oui"
"6","J'ai le souci du détail","489077","N1114","Conducteur / Conductrice d'engins lourds de manutention","non"
"6","J'ai le souci du détail","489164","N1115","Opérateur / Opératrice logistique en entrepôt","non"
"6","J'ai le souci du détail","489168","N1116","Agent / Agente de quai réceptionnaire","oui"
"6","J'ai le souci du détail","505","N1201","Affréteur / Affréteuse","non"
"6","J'ai le souci du détail","506","N1202","Employé / Employée de transit","non"
"6","J'ai le souci du détail","488586","N1203","Technicien / Technicienne gestion douanière","non"
"6","J'ai le souci du détail","488601","N1204","Coordinateur / Coordinatrice transit -import/export-","non"
"6","J'ai le souci du détail","488741","N1205","Responsable de service transit","non"
"6","J'ai le souci du détail","489175","N1207","Chef / Cheffe de groupe affrètement","non"
"6","J'ai le souci du détail","507","N1301","Responsable logistique","non"
"6","J'ai le souci du détail","509","N1303","Approvisionneur / Approvisionneuse logistique","non"
"6","J'ai le souci du détail","489020","N1305","Ingénieur / Ingénieure logistique","non"
"6","J'ai le souci du détail","512","N2201","Agent / Agente d'escale","non"
"6","J'ai le souci du détail","513","N2202","Contrôleur aérien / Contrôleuse aérienne","non"
"6","J'ai le souci du détail","515","N2204","Agent / Agente de trafic aérien","non"
"6","J'ai le souci du détail","489039","N2206","Pilote de drone","non"
"6","J'ai le souci du détail","489211","N2207","Agent / Agente d'accompagnement du transport","non"
"6","J'ai le souci du détail","520","N3201","Agent / Agente de port de plaisance","non"
"6","J'ai le souci du détail","488882","N4121","Aide-livreur / Aide-livreuse","non"
"6","J'ai le souci du détail","488931","N4123","Conducteur livreur installateur / Conductrice livreuse installatrice","oui"
"6","J'ai le souci du détail","531","N4204","Agent / Agente d'exploitation transport routier de personnes","non"
"6","J'ai le souci du détail","534","N4401","Aiguilleur / Aiguilleure du rail","non"
"7","J'ai un bon coup de crayon","488634","A1206","Concepteur / Conceptrice paysagiste","oui"
"7","J'ai un bon coup de crayon","36","B1101","Artiste Plasticien / Plasticienne","non"
"7","J'ai un bon coup de crayon","489159","B1103","Sculpteur / Sculptrice ornemaniste sur pierre","non"
"7","J'ai un bon coup de crayon","38","B1301","Étalagiste","non"
"7","J'ai un bon coup de crayon","142","F1101","Architecte","oui"
"7","J'ai un bon coup de crayon","143","F1102","Architecte d'intérieur","oui"
"7","J'ai un bon coup de crayon","145","F1104","Dessinateur / Dessinatrice du BTP","oui"
"7","J'ai un bon coup de crayon","403079","F1110","Dessinateur / Dessinatrice enveloppe du bâtiment","oui"
"7","J'ai un bon coup de crayon","488637","F1121","Architecte du patrimoine national","non"
"7","J'ai un bon coup de crayon","489182","F1126","Collaborateur / Collaboratrice d'architecte","oui"
"7","J'ai un bon coup de crayon","160","F1503","Charpentier / Charpentière","non"
"7","J'ai un bon coup de crayon","172","F1612","Tailleur / Tailleuse de pierre","non"
"7","J'ai un bon coup de crayon","213","H1202","Dessinateur / Dessinatrice en électricité-électronique","oui"
"7","J'ai un bon coup de crayon","214","H1203","Dessinateur-projeteur / Dessinatrice-projeteuse en mécanique","oui"
"7","J'ai un bon coup de crayon","215","H1204","Designer industriel / Designeuse industrielle","oui"
"7","J'ai un bon coup de crayon","220","H1209","Technicien / Technicienne études électroniques","oui"
"7","J'ai un bon coup de crayon","243","H2207","Ébéniste","non"
"7","J'ai un bon coup de crayon","245","H2209","Dessinateur / Dessinatrice de structures en bois","oui"
"8","J'aime communiquer, convaincre","404964","B1612","Concepteur / Conceptrice numérique en bijouterie joaillerie","non"
"8","J'aime communiquer, convaincre","55","C1101","Chargé / Chargée de produit en assurances","non"
"8","J'aime communiquer, convaincre","56","C1102","Conseiller / Conseillère en assurances","non"
"8","J'aime communiquer, convaincre","57","C1103","Courtier / Courtière en assurance","oui"
"8","J'aime communiquer, convaincre","58","C1104","Responsable d'agence en assurances","non"
"8","J'aime communiquer, convaincre","62","C1108","Responsable de département en assurances","non"
"8","J'aime communiquer, convaincre","64","C1110","Souscripteur / Souscriptrice en assurances","oui"
"8","J'aime communiquer, convaincre","404510","C1111","Mandataire en assurance","non"
"8","J'aime communiquer, convaincre","65","C1201","Chargé / Chargée d'accueil en banque","non"
"8","J'aime communiquer, convaincre","67","C1203","Chargé / Chargée d'affaires bancaires entreprise","non"
"8","J'aime communiquer, convaincre","68","C1204","Gestionnaire de produits bancaires","non"
"8","J'aime communiquer, convaincre","69","C1205","Conseiller / Conseillère en gestion de patrimoine","non"
"8","J'aime communiquer, convaincre","403084","C1208","Courtier / Courtière en banque","non"
"8","J'aime communiquer, convaincre","77","C1502","Chargé / Chargée de gestion locative en immobilier","oui"
"8","J'aime communiquer, convaincre","78","C1503","Chargé / Chargée d'affaires immobilières","non"
